transaction_id,issue,action
TXN-7AAE5F1DE2F3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3B8A30EEAF40,INVALID_AMOUNT:9999999.99,REJECTED
TXN-3D28D2CFA3E1,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D2F327FAA388,FUTURE_DATE:2028-03-11 08:14:34,REJECTED
TXN-328E55830160,DUPLICATE,REJECTED
TXN-26CE2B209774,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-EAB82338F798,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-ED81EF52C628,FUTURE_DATE:2028-09-04 08:13:38,REJECTED
TXN-F38CBBBFBABF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-AAAA9B1FE264,DUPLICATE,REJECTED
TXN-6AF74E2229E0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5CD0A101B90B,DUPLICATE,REJECTED
TXN-3C7E6DCADF9B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E813E64E5A2E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F442D6B96EDE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-F8E219B17DF2,DUPLICATE,REJECTED
TXN-392D137FB85E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-029B1EA94171,DUPLICATE,REJECTED
TXN-4028C78E0281,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F0F7C6F4E146,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F8C88F486150,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FD971DC763E2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CCDCF941215E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-125BC0A16CB3,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6F06C3657093,DUPLICATE,REJECTED
TXN-5402470A41C2,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-465F730FE42B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-F0C615F974AD,DUPLICATE,REJECTED
TXN-FEA29B46FFD0,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-5694C6EA7540,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-385F14BFABC0,DUPLICATE,REJECTED
TXN-28DF618F2C1E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D762BFA89F67,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-FF6434CE1720,DUPLICATE,REJECTED
TXN-4CC639BA3D01,INVALID_AMOUNT:-50.0,REJECTED
TXN-4F9FEE79BE08,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B39EEFFB50E9,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-224296DCFD2C,DUPLICATE,REJECTED
TXN-8390B4FDBE65,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E5E39BBD6A3D,DUPLICATE,REJECTED
TXN-17C7871B6F4B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-F148217CD884,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-06FD142DEE57,INVALID_AMOUNT:0.0,REJECTED
TXN-A8F73D6886FA,INVALID_AMOUNT:9999999.99,REJECTED
TXN-037C70B0EE9A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B197EFCFE238,DUPLICATE,REJECTED
TXN-D5E6595F43E8,DUPLICATE,REJECTED
TXN-0BA008C9EF08,DUPLICATE,REJECTED
TXN-40ECBCFD1252,DUPLICATE,REJECTED
TXN-60B7B0A2CB9D,DUPLICATE,REJECTED
TXN-6A53142980D8,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2B0352424A39,DUPLICATE,REJECTED
TXN-C27E5F520499,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-261DFC1C785E,DUPLICATE,REJECTED
TXN-67A747BB03F7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E4A9CD2B7CB7,DUPLICATE,REJECTED
TXN-F3D6132C60E9,DUPLICATE,REJECTED
TXN-B65AE1E29366,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-3467740B45D8,DUPLICATE,REJECTED
TXN-4F2668E2D64E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3CC089727F48,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-03247C976573,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D178D6EBDA24,INVALID_AMOUNT:0.0,REJECTED
TXN-23DEF1D04ECE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6819F1AE1CC7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CE8B761C6672,DUPLICATE,REJECTED
TXN-FFBCC72C7E4F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B808EDF34973,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DE6916110403,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-980D5FDA61AB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E25F4F112994,DUPLICATE,REJECTED
TXN-72ECFECB7E59,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-20EF91F0E099,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-EA4A379D674A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DF93A427B3EF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-38CD8251CF7D,DUPLICATE,REJECTED
TXN-B267806BE027,DUPLICATE,REJECTED
TXN-64513EE65643,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-CE7DEE8DEA98,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C2E43442B93C,DUPLICATE,REJECTED
TXN-25109A579B4D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-515F2DFFD620,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-35FE3F16EF82,DUPLICATE,REJECTED
TXN-F7D17E37BA45,DUPLICATE,REJECTED
TXN-39AD177CA819,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-709871CA6D56,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-95FD1A597DF4,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AAB69850292F,DUPLICATE,REJECTED
TXN-C3EEFA5B0FAE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6833D7DD3B4E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C0F9A23DB709,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3CF7FE6856B9,DUPLICATE,REJECTED
TXN-16A66BA3C1A8,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AFDE3AAA488B,INVALID_AMOUNT:-50.0,REJECTED
TXN-9A75FF9557A7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-909C03A40AF9,INVALID_AMOUNT:0.0,REJECTED
TXN-ED90F235E049,DUPLICATE,REJECTED
TXN-147570237A44,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-CF0FDA78B267,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2B8F5F4D57C2,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6583FA444A98,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-718563C4C53B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3E22BB866626,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8B7755C4C258,DUPLICATE,REJECTED
TXN-6E2EAEC5E50F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-77893B5C15B9,INVALID_AMOUNT:9999999.99,REJECTED
TXN-B1F55E96B394,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FA3C7D4FBB31,DUPLICATE,REJECTED
TXN-48DC3542AF00,DUPLICATE,REJECTED
TXN-6B7959B20741,DUPLICATE,REJECTED
TXN-A1D6ACECC4B4,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E403DF9E9C4D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D81436FD2D51,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-78CD7554F1E2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9D0B32CF2FFC,DUPLICATE,REJECTED
TXN-E773B1CFD8AB,FUTURE_DATE:2028-04-30 06:21:54,REJECTED
TXN-9416066EB1CB,INVALID_AMOUNT:-50.0,REJECTED
TXN-7ACA78D9CCF6,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3BEAB2B1D46A,DUPLICATE,REJECTED
TXN-C41B76C3D060,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8BDC49A76733,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0FC0C7E19E2C,DUPLICATE,REJECTED
TXN-43978F589657,FUTURE_DATE:2028-09-13 20:06:28,REJECTED
TXN-985DB5F702AA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-BA3B2EF8C1EB,DUPLICATE,REJECTED
TXN-DB899FD7A8E8,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-BA921C3288FC,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AFCF4BE1400C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-08B34C8E61A2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-5625C55A3879,DUPLICATE,REJECTED
TXN-231E967643FB,DUPLICATE,REJECTED
TXN-D329C4EC6447,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E6FFFE570EA8,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-0888D0D0EAAF,DUPLICATE,REJECTED
TXN-208736E96253,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A81D8E2A21B3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1683BDD99A88,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F991E9C746FE,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DC61EFC20DB0,DUPLICATE,REJECTED
TXN-F15D26273DEF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-00CB7333DD82,DUPLICATE,REJECTED
TXN-C614700E6B89,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2951C2602151,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8FB1A7EBA7B4,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-39FD86BF1695,DUPLICATE,REJECTED
TXN-4BD4C6B976AA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-495DE62AE777,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-385B4F51A590,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D22DE06C7996,DUPLICATE,REJECTED
TXN-FEF7F5C5E301,DUPLICATE,REJECTED
TXN-31F3DF8C5EC2,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-BE0772BC4E47,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5E87CD734FAF,INVALID_AMOUNT:-50.0,REJECTED
TXN-0ACBE4ECC526,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3E53044A87BC,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3694565A2536,INVALID_AMOUNT:9999999.99,REJECTED
TXN-B1F8181D8024,DUPLICATE,REJECTED
TXN-2E49198FBFC1,DUPLICATE,REJECTED
TXN-F4037214C71E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-0F78F81385E1,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7A49505CE594,DUPLICATE,REJECTED
TXN-8D8F55B197F8,DUPLICATE,REJECTED
TXN-084E19ED382D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-71810DE6E647,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7A7664085F83,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-BFBC03EDB69F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-CA7DD7A67BBC,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-99D7811DB876,INVALID_AMOUNT:-50.0,REJECTED
TXN-E570D6F84AE1,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7573280832E5,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-13674EA6872E,DUPLICATE,REJECTED
TXN-C3EB67F300DE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-62EE35659869,DUPLICATE,REJECTED
TXN-6680F3DC386D,DUPLICATE,REJECTED
TXN-5B25D5006808,DUPLICATE,REJECTED
TXN-3C73CA4BE13B,INVALID_AMOUNT:-50.0,REJECTED
TXN-1880D2985C71,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-373C9E3974CB,DUPLICATE,REJECTED
TXN-F26B38A044C0,DUPLICATE,REJECTED
TXN-BAC88CEF65DD,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B1BF225FE6A2,DUPLICATE,REJECTED
TXN-EE1CD9C8F8CA,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-887D29B29465,DUPLICATE,REJECTED
TXN-D7058408DEAB,DUPLICATE,REJECTED
TXN-5F1547F7D104,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-BEEFAEBD0AC5,DUPLICATE,REJECTED
TXN-A99AF266B359,DUPLICATE,REJECTED
TXN-F8D854A3BB36,DUPLICATE,REJECTED
TXN-7750B49CE040,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AE026054EDF6,DUPLICATE,REJECTED
TXN-EF4CEA178DD5,DUPLICATE,REJECTED
TXN-74E414A69B0F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-84A791356C85,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-12E33E911C39,DUPLICATE,REJECTED
TXN-DA02C09AB419,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-70841B47F61F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3B3750B27EF6,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-36814683EC14,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7F55CCABC1A9,DUPLICATE,REJECTED
TXN-56EF2FB1D78B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-EBC9E407E315,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DE2D2A43FA0F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7CA69C6A4C55,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-66913D33294A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7B09ED016FDA,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9BF4FDD689BA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-36C2BD3DDC49,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-843197292BE0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-457EB3CDE0D0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B39C8A069FB8,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F287020C7E9C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E2BB4C05A9F0,DUPLICATE,REJECTED
TXN-F0D5D7F2951C,DUPLICATE,REJECTED
TXN-651E39DA6E86,DUPLICATE,REJECTED
TXN-41F45F7907AB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-90D373742E16,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-44F7D8CABF3C,FUTURE_DATE:2028-04-23 21:11:19,REJECTED
TXN-350E4E715C36,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-76B9FF75B4B1,DUPLICATE,REJECTED
TXN-367A3712909D,INVALID_AMOUNT:9999999.99,REJECTED
TXN-9E16B31436F3,DUPLICATE,REJECTED
TXN-681F7D5954C9,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5A9F7EDA13BA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-9FC1CC294598,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AC3C08C56942,DUPLICATE,REJECTED
TXN-2F083A4A80FD,INVALID_AMOUNT:-50.0,REJECTED
TXN-27DF1B1118BD,DUPLICATE,REJECTED
TXN-F000122FD1E5,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-F8237CB0C5D2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-5E71025B6D2E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AF055D906A38,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E1AE06AD81ED,INVALID_AMOUNT:-50.0,REJECTED
TXN-68117C5A18A7,DUPLICATE,REJECTED
TXN-9DBFB5BF7180,DUPLICATE,REJECTED
TXN-08C9F70918D8,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B031F219D7A1,DUPLICATE,REJECTED
TXN-E59AD9D9256D,FUTURE_DATE:2028-05-28 00:52:42,REJECTED
TXN-54E4B0ABEC88,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-028EEC5EB871,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1F9AAC01BECF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-24A905E7EACA,DUPLICATE,REJECTED
TXN-970B5A315982,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-43B5EC40D2FA,FUTURE_DATE:2028-05-16 10:30:47,REJECTED
TXN-AC111B401A37,DUPLICATE,REJECTED
TXN-E59ED845331B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-699097445142,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-5472DAC747AF,DUPLICATE,REJECTED
TXN-3D7A18CC0665,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C10179746152,INVALID_AMOUNT:-50.0,REJECTED
TXN-99517C00F58E,DUPLICATE,REJECTED
TXN-141065B153BF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-75B2FA743189,DUPLICATE,REJECTED
TXN-D17AF028AD5B,INVALID_AMOUNT:9999999.99,REJECTED
TXN-1F86DBB9E94D,DUPLICATE,REJECTED
TXN-C050AEFA2AA2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-BA97933F4D6F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E070A106138D,DUPLICATE,REJECTED
TXN-9789B28532DE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1C30FA9009AF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-FD8E08462D32,DUPLICATE,REJECTED
TXN-EEE2D6ACD501,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C3042CE379F6,DUPLICATE,REJECTED
TXN-B17E9B057EC2,DUPLICATE,REJECTED
TXN-BE82D5610DE1,DUPLICATE,REJECTED
TXN-52366310A643,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-54C10055EEAF,DUPLICATE,REJECTED
TXN-98097FDC6910,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-796B8C6F90BC,FUTURE_DATE:2028-08-09 17:38:42,REJECTED
TXN-D7CB5EFB0C60,DUPLICATE,REJECTED
TXN-60D973AE00E5,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2DEF0A9F1744,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-0A615739A0F7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1DC38F391F2C,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7E26BB74CD18,DUPLICATE,REJECTED
TXN-88A7C3A9E40C,DUPLICATE,REJECTED
TXN-4E07A5CC4C04,DUPLICATE,REJECTED
TXN-78117F4ED3E0,DUPLICATE,REJECTED
TXN-1AEDB77D11FE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6B01E059A275,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-57F5B529E11D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0CC272A0E89E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E33FD69241DE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3DFCD6C9E85B,DUPLICATE,REJECTED
TXN-08C5769769BE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A61A055AB923,INVALID_AMOUNT:-50.0,REJECTED
TXN-F75E96F96819,DUPLICATE,REJECTED
TXN-5803C81D92E4,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-1BF4896B0E33,DUPLICATE,REJECTED
TXN-95FD27846371,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AFCC426971A0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-4A718BA6039D,FUTURE_DATE:2028-04-05 14:27:17,REJECTED
TXN-AAE003792418,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B02377A3001B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-468102D1B719,DUPLICATE,REJECTED
TXN-53E1859B8481,FUTURE_DATE:2028-11-16 04:40:00,REJECTED
TXN-DD7BBE42EECA,DUPLICATE,REJECTED
TXN-A8A755D1CD1A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D18923418FF7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A1A225266463,DUPLICATE,REJECTED
TXN-CC18F54BBFAA,DUPLICATE,REJECTED
TXN-13F299948ACB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7BAB553418ED,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-956EF6923359,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2F7DE2AE51E4,DUPLICATE,REJECTED
TXN-2F25F8873BB7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-EDBE9CCBA66D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CE662FAA9278,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-FDFC041608D3,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-09949D0EF10D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B0DE6DA9A445,DUPLICATE,REJECTED
TXN-A3B76D5D816C,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DBDBE5FFCC80,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C3C8D2D334C3,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-99B1FCEB6C90,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-86AD793931A7,FUTURE_DATE:2028-08-20 22:16:12,REJECTED
TXN-C6ED8260D34B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-6A4627AE21D6,DUPLICATE,REJECTED
TXN-FB2D4B06D2B4,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9E91B195A24C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9FCCD3AD184C,DUPLICATE,REJECTED
TXN-F753C23A7410,DUPLICATE,REJECTED
TXN-F4B1030EF14C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CE97F736924D,DUPLICATE,REJECTED
TXN-E2BCE8B38FE4,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-231D500D6152,INVALID_AMOUNT:-50.0,REJECTED
TXN-6BDC66567884,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AB5F3C4299BA,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D742A9EF9D24,DUPLICATE,REJECTED
TXN-A71DF5486D54,DUPLICATE,REJECTED
TXN-2FB132946EE1,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CF410CAC9518,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9E5BB03528F2,DUPLICATE,REJECTED
TXN-9EB38A27EDF6,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-FC4E80AD34C7,DUPLICATE,REJECTED
TXN-1B233E87F401,DUPLICATE,REJECTED
TXN-D7D2D98EFF02,FUTURE_DATE:2028-09-21 11:07:02,REJECTED
TXN-8698F582936D,INVALID_AMOUNT:9999999.99,REJECTED
TXN-389E054BA54D,INVALID_AMOUNT:0.0,REJECTED
TXN-0DEDF5A88540,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9424163CFDA3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-057A246900E1,DUPLICATE,REJECTED
TXN-B192BE9914CD,DUPLICATE,REJECTED
TXN-D5960413DB73,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FCF9FA081B79,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-85CBE67B8D96,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D31C52563680,INVALID_AMOUNT:0.0,REJECTED
TXN-F12932FE3D2E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-22377806C645,DUPLICATE,REJECTED
TXN-7D755E8434D1,DUPLICATE,REJECTED
TXN-089131C2CAEB,DUPLICATE,REJECTED
TXN-1DEFAAFC8BDC,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C36C9A13E646,DUPLICATE,REJECTED
TXN-BC490D178BC8,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8EDCF3ACF672,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F2B884C78BC7,DUPLICATE,REJECTED
TXN-D6DB57F3B03A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-6B3F9605743F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D21EEC202F73,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B201894D376A,INVALID_AMOUNT:0.0,REJECTED
TXN-8F3E26CAB762,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E4DB24B810D2,DUPLICATE,REJECTED
TXN-FA67694673DE,DUPLICATE,REJECTED
TXN-DC5A5B6F5BDD,INVALID_AMOUNT:9999999.99,REJECTED
TXN-F697F9B52865,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4DF409A16139,DUPLICATE,REJECTED
TXN-1EFFFDCCB204,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B38D48DA33EB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-52CEEAF9E7BD,DUPLICATE,REJECTED
TXN-92540870BB78,INVALID_AMOUNT:0.0,REJECTED
